timestamp,time_since_start,round_id,data_id,accuracy
2025-10-31 15:33:25,28.88,0,0,26.236842105263158
2025-10-31 15:33:59,62.88,0,1,28.789473684210527
2025-10-31 15:34:34,97.88,0,2,27.131578947368425
2025-10-31 15:34:59,122.88,0,3,26.94736842105263
2025-10-31 15:35:29,152.88,0,4,24.105263157894736
2025-10-31 15:36:07,190.88,0,5,22.289473684210527
2025-10-31 15:36:47,230.88,0,6,25.157894736842106
2025-10-31 15:37:17,260.88,0,7,25.039473684210527
2025-10-31 15:38:02,305.88,0,8,21.31578947368421
2025-10-31 15:38:35,338.88,0,9,24.19736842105263
2025-10-31 15:39:16,379.88,0,10,23.42105263157895
2025-10-31 15:39:45,408.88,0,11,24.947368421052634
2025-10-31 15:40:22,445.88,0,12,23.973684210526315
2025-10-31 15:40:53,476.88,0,13,25.842105263157894
2025-10-31 15:41:28,511.88,0,14,25.592105263157894
2025-10-31 15:42:13,556.88,0,15,24.657894736842106
2025-10-31 15:42:39,582.88,0,16,25.855263157894736
2025-10-31 15:43:14,617.88,0,17,25.026315789473685
2025-10-31 15:43:53,656.88,0,18,25.144736842105264
2025-10-31 15:44:26,689.88,0,19,24.934210526315788
2025-10-31 15:44:59,722.88,0,20,25.32894736842105
2025-10-31 15:45:32,755.88,0,21,27.236842105263158
2025-10-31 15:46:08,791.88,0,22,26.07894736842105
2025-10-31 15:46:39,822.88,0,23,27.105263157894736
2025-10-31 15:47:16,859.88,0,24,31.5
2025-10-31 15:47:48,891.88,0,25,29.61842105263158
2025-10-31 15:48:25,928.88,0,26,31.67105263157895
2025-10-31 15:49:03,966.88,0,27,26.342105263157894
2025-10-31 15:49:34,997.88,0,28,27.56578947368421
2025-10-31 15:50:16,1039.88,0,29,29.355263157894733
2025-10-31 15:50:48,1071.88,0,30,25.17105263157895
2025-10-31 15:51:24,1107.88,0,31,24.842105263157897
2025-10-31 15:51:54,1137.88,0,32,24.210526315789473
2025-10-31 15:52:28,1171.88,0,33,24.592105263157897
2025-10-31 15:53:04,1207.88,0,34,28.342105263157897
2025-10-31 15:53:44,1247.88,0,35,24.88157894736842
2025-10-31 15:54:34,1297.88,0,36,25.026315789473685
2025-10-31 15:55:10,1333.88,0,37,27.69736842105263
2025-10-31 15:55:43,1366.88,0,38,26.263157894736842
2025-10-31 15:56:17,1400.88,0,39,26.276315789473685
2025-10-31 15:56:43,1426.88,0,40,27.236842105263158
2025-10-31 15:57:16,1459.88,0,41,29.315789473684212
2025-10-31 15:57:57,1500.88,0,42,30.25
2025-10-31 15:58:23,1526.88,0,43,33.921052631578945
2025-10-31 15:58:58,1561.88,0,44,32.421052631578945
2025-10-31 15:59:36,1599.88,0,45,29.86842105263158
2025-10-31 16:00:16,1639.88,0,46,31.434210526315788
2025-10-31 16:00:55,1678.88,0,47,30.776315789473685
2025-10-31 16:01:27,1710.88,0,48,28.776315789473685
2025-10-31 16:02:02,1745.88,0,49,26.56578947368421
2025-10-31 16:02:52,1795.88,0,50,34.39473684210526
2025-10-31 16:03:34,1837.88,0,51,35.38157894736842
2025-10-31 16:04:23,1886.88,0,52,28.97368421052632
2025-10-31 16:05:06,1929.88,0,53,27.105263157894736
2025-10-31 16:05:38,1961.88,0,54,28.55263157894737
2025-10-31 16:06:13,1996.88,0,55,28.315789473684212
2025-10-31 16:06:57,2040.88,0,56,37.05263157894737
2025-10-31 16:07:40,2083.88,0,57,41.828947368421055
2025-10-31 16:08:21,2124.88,0,58,41.18421052631579
2025-10-31 16:08:55,2158.88,0,59,38.76315789473684
2025-10-31 16:09:35,2198.88,0,60,37.90789473684211
2025-10-31 16:10:19,2242.88,0,61,40.526315789473685
2025-10-31 16:10:56,2279.88,0,62,41.5
2025-10-31 16:11:31,2314.88,0,63,40.85526315789474
2025-10-31 16:12:03,2346.88,0,64,41.118421052631575
2025-10-31 16:12:38,2381.88,0,65,37.28947368421053
2025-10-31 16:13:22,2425.88,0,66,42.0
2025-10-31 16:14:03,2466.88,0,67,36.618421052631575
2025-10-31 16:14:48,2511.88,0,68,38.94736842105263
2025-10-31 16:15:14,2537.88,0,69,34.81578947368421
2025-10-31 16:15:55,2578.88,0,70,35.30263157894737
2025-10-31 16:16:42,2625.88,0,71,38.85526315789474
2025-10-31 16:17:18,2661.88,0,72,40.05263157894737
2025-10-31 16:17:53,2696.88,0,73,36.078947368421055
2025-10-31 16:18:34,2737.88,0,74,37.25
2025-10-31 16:19:29,2792.88,0,75,37.96052631578947
2025-10-31 16:20:10,2833.88,0,76,36.64473684210526
2025-10-31 16:20:48,2871.88,0,77,40.026315789473685
2025-10-31 16:21:30,2913.88,0,78,39.94736842105263
2025-10-31 16:22:10,2953.88,0,79,40.276315789473685
2025-10-31 16:22:58,3001.88,0,80,28.55263157894737
2025-10-31 16:23:51,3054.88,0,81,25.934210526315788
2025-10-31 16:24:31,3094.88,0,82,25.289473684210527
2025-10-31 16:25:26,3149.88,0,83,26.75
2025-10-31 16:26:09,3192.88,0,84,25.44736842105263
2025-10-31 16:26:39,3222.88,0,85,26.210526315789473
2025-10-31 16:27:21,3264.88,0,86,35.1578947368421
2025-10-31 16:28:08,3311.88,0,87,39.18421052631579
2025-10-31 16:28:50,3353.88,0,88,37.276315789473685
2025-10-31 16:29:31,3394.88,0,89,33.31578947368421
2025-10-31 16:30:20,3443.88,0,90,36.88157894736842
2025-10-31 16:31:10,3493.88,0,91,32.25
2025-10-31 16:31:59,3542.88,0,92,27.881578947368418
2025-10-31 16:32:39,3582.88,0,93,25.36842105263158
2025-10-31 16:33:27,3630.88,0,94,25.11842105263158
2025-10-31 16:34:24,3687.88,0,95,25.355263157894736
2025-10-31 16:35:09,3732.88,0,96,30.5
2025-10-31 16:35:46,3769.88,0,97,36.56578947368421
2025-10-31 16:36:48,3831.88,0,98,36.78947368421053
2025-10-31 16:37:36,3879.88,0,99,43.223684210526315
