timestamp,time_since_start,round_id,data_id,accuracy
2025-10-23 00:19:20,26.544,0,0,24.907894736842106
2025-10-23 00:19:56,62.544,0,1,25.723684210526315
2025-10-23 00:20:21,87.544,0,2,22.776315789473685
2025-10-23 00:20:54,120.544,0,3,23.55263157894737
2025-10-23 00:21:16,142.544,0,4,23.526315789473685
2025-10-23 00:21:45,171.544,0,5,26.56578947368421
2025-10-23 00:22:34,220.544,0,6,31.486842105263158
2025-10-23 00:23:08,254.544,0,7,26.61842105263158
2025-10-23 00:23:34,280.544,0,8,26.13157894736842
2025-10-23 05:18:40,17986.544,0,9,26.82894736842105
2025-10-23 05:19:03,18009.544,0,10,26.881578947368425
2025-10-23 05:19:32,18038.544,0,11,33.921052631578945
2025-10-23 05:19:55,18061.544,0,12,33.76315789473684
2025-10-23 05:20:24,18090.544,0,13,31.36842105263158
2025-10-23 05:20:54,18120.544,0,14,26.5
2025-10-23 05:21:23,18149.544,0,15,25.44736842105263
2025-10-23 05:21:49,18175.544,0,16,25.026315789473685
2025-10-23 05:22:19,18205.544,0,17,29.947368421052634
2025-10-23 05:22:41,18227.544,0,18,30.486842105263158
2025-10-23 05:23:04,18250.544,0,19,33.80263157894737
2025-10-23 05:23:47,18293.544,0,20,25.144736842105264
2025-10-23 05:24:23,18329.544,0,21,26.0
2025-10-23 05:24:47,18353.544,0,22,25.894736842105264
2025-10-23 05:25:10,18376.544,0,23,25.552631578947366
2025-10-23 05:25:36,18402.544,0,24,25.69736842105263
2025-10-23 05:26:09,18435.544,0,25,26.06578947368421
2025-10-23 05:26:46,18472.544,0,26,36.473684210526315
2025-10-23 05:27:17,18503.544,0,27,30.68421052631579
2025-10-23 05:27:40,18526.544,0,28,27.434210526315788
2025-10-23 05:28:24,18570.544,0,29,24.38157894736842
2025-10-23 05:28:47,18593.544,0,30,26.986842105263158
2025-10-23 05:29:19,18625.544,0,31,23.855263157894736
2025-10-23 05:29:43,18649.544,0,32,26.56578947368421
2025-10-23 05:30:18,18684.544,0,33,26.94736842105263
2025-10-23 05:30:41,18707.544,0,34,26.986842105263158
2025-10-23 05:31:03,18729.544,0,35,31.736842105263158
2025-10-23 05:31:26,18752.544,0,36,31.13157894736842
2025-10-23 05:32:13,18799.544,0,37,28.43421052631579
2025-10-23 05:32:35,18821.544,0,38,25.026315789473685
2025-10-23 05:33:14,18860.544,0,39,25.05263157894737
2025-10-23 05:33:36,18882.544,0,40,25.0
2025-10-23 05:34:31,18937.544,0,41,25.05263157894737
2025-10-23 05:34:57,18963.544,0,42,25.092105263157894
2025-10-23 05:35:34,19000.544,0,43,24.934210526315788
2025-10-23 05:36:12,19038.544,0,44,25.013157894736842
2025-10-23 05:36:47,19073.544,0,45,25.06578947368421
2025-10-23 05:37:13,19099.544,0,46,24.973684210526315
2025-10-23 05:37:55,19141.544,0,47,24.69736842105263
2025-10-23 05:38:19,19165.544,0,48,25.06578947368421
2025-10-23 05:38:42,19188.544,0,49,25.38157894736842
2025-10-23 05:39:12,19218.544,0,50,26.092105263157894
2025-10-23 05:40:02,19268.544,0,51,32.828947368421055
2025-10-23 05:41:09,19335.544,0,52,26.039473684210527
2025-10-23 05:41:41,19367.544,0,53,25.407894736842106
2025-10-23 05:42:07,19393.544,0,54,25.157894736842106
2025-10-23 05:43:00,19446.544,0,55,28.52631578947368
2025-10-23 05:43:25,19471.544,0,56,28.999999999999996
2025-10-23 05:44:17,19523.544,0,57,24.5
2025-10-23 05:44:42,19548.544,0,58,24.47368421052632
2025-10-23 05:45:20,19586.544,0,59,24.855263157894736
2025-10-23 05:45:59,19625.544,0,60,24.75
2025-10-23 05:46:38,19664.544,0,61,25.0
2025-10-23 05:47:10,19696.544,0,62,25.0
2025-10-23 05:47:46,19732.544,0,63,24.960526315789476
2025-10-23 05:48:17,19763.544,0,64,25.0
2025-10-23 05:49:06,19812.544,0,65,25.263157894736842
2025-10-23 05:49:34,19840.544,0,66,34.28947368421053
2025-10-23 05:50:15,19881.544,0,67,27.44736842105263
2025-10-23 05:50:50,19916.544,0,68,25.0
2025-10-23 05:51:20,19946.544,0,69,25.776315789473685
2025-10-23 05:51:55,19981.544,0,70,24.921052631578945
2025-10-23 05:52:58,20044.544,0,71,24.921052631578945
2025-10-23 05:53:22,20068.544,0,72,25.0
2025-10-23 05:54:01,20107.544,0,73,25.0
2025-10-23 05:54:59,20165.544,0,74,25.0
2025-10-23 05:55:52,20218.544,0,75,25.0
2025-10-23 05:57:36,20322.544,0,76,25.0
2025-10-23 05:58:19,20365.544,0,77,24.973684210526315
2025-10-23 05:58:46,20392.544,0,78,24.36842105263158
2025-10-23 05:59:33,20439.544,0,79,24.06578947368421
2025-10-23 06:00:12,20478.544,0,80,24.894736842105264
2025-10-23 06:01:02,20528.544,0,81,29.236842105263154
2025-10-23 06:01:25,20551.544,0,82,30.82894736842105
2025-10-23 06:02:42,20628.544,0,83,29.855263157894736
2025-10-23 06:03:11,20657.544,0,84,29.328947368421055
2025-10-23 06:03:55,20701.544,0,85,32.85526315789474
2025-10-23 06:04:56,20762.544,0,86,30.486842105263158
2025-10-23 06:05:57,20823.544,0,87,30.36842105263158
