timestamp,time_since_start,round_id,data_id,accuracy
2025-11-07 13:03:09,38.89,0,0,25.539473684210527
2025-11-07 13:04:08,97.89,0,1,31.736842105263158
2025-11-07 13:04:55,144.89,0,2,26.342105263157894
2025-11-07 13:06:28,237.89,0,3,26.052631578947366
2025-11-07 13:07:24,293.89,0,4,25.026315789473685
2025-11-07 13:08:28,357.89,0,5,25.56578947368421
2025-11-07 13:09:20,409.89,0,6,25.144736842105264
2025-11-07 13:10:09,458.89,0,7,25.105263157894736
2025-11-07 13:11:21,530.89,0,8,24.986842105263158
2025-11-07 13:12:10,579.89,0,9,25.0
2025-11-07 13:12:55,624.89,0,10,25.0
2025-11-07 13:13:32,661.89,0,11,25.026315789473685
2025-11-07 13:14:18,707.89,0,12,25.407894736842106
2025-11-07 13:15:33,782.89,0,13,33.19736842105263
2025-11-07 13:16:18,827.89,0,14,34.36842105263158
2025-11-07 13:17:06,875.89,0,15,32.5921052631579
2025-11-07 13:18:13,942.89,0,16,35.05263157894737
2025-11-07 13:19:10,999.89,0,17,27.052631578947366
2025-11-07 13:19:53,1042.89,0,18,35.73684210526316
2025-11-07 13:20:46,1095.89,0,19,31.473684210526315
2025-11-07 13:21:51,1160.89,0,20,32.89473684210527
2025-11-07 13:32:22,1791.89,0,21,28.02631578947368
2025-11-07 13:33:42,1871.89,0,22,32.18421052631579
2025-11-07 13:35:23,1972.89,0,23,29.30263157894737
2025-11-07 13:36:41,2050.89,0,24,33.0921052631579
2025-11-07 13:37:48,2117.89,0,25,28.64473684210526
2025-11-07 13:38:51,2180.89,0,26,28.710526315789476
2025-11-07 13:40:07,2256.89,0,27,29.368421052631575
2025-11-07 13:40:55,2304.89,0,28,33.46052631578947
2025-11-07 13:42:23,2392.89,0,29,26.986842105263158
2025-11-07 13:43:10,2439.89,0,30,23.276315789473685
2025-11-07 13:44:17,2506.89,0,31,24.960526315789476
2025-11-07 13:45:05,2554.89,0,32,27.539473684210524
2025-11-07 13:46:17,2626.89,0,33,43.13157894736842
2025-11-07 13:47:00,2669.89,0,34,39.46052631578947
2025-11-07 13:47:26,2695.89,0,35,39.131578947368425
2025-11-07 13:48:30,2759.89,0,36,36.06578947368421
2025-11-07 13:50:03,2852.89,0,37,43.17105263157895
2025-11-07 13:50:42,2891.89,0,38,43.46052631578947
2025-11-07 13:51:57,2966.89,0,39,48.19736842105263
2025-11-07 13:52:41,3010.89,0,40,46.828947368421055
2025-11-07 13:53:52,3081.89,0,41,46.30263157894737
2025-11-07 13:54:42,3131.89,0,42,38.328947368421055
2025-11-07 13:55:41,3190.89,0,43,37.815789473684205
2025-11-07 13:56:50,3259.89,0,44,42.46052631578948
2025-11-07 13:58:02,3331.89,0,45,44.46052631578947
2025-11-07 13:59:01,3390.89,0,46,48.0
2025-11-07 14:00:37,3486.89,0,47,49.64473684210526
2025-11-07 14:01:36,3545.89,0,48,48.31578947368421
2025-11-07 14:02:53,3622.89,0,49,38.43421052631579
2025-11-07 14:03:47,3676.89,0,50,43.815789473684205
2025-11-07 14:04:59,3748.89,0,51,50.21052631578947
2025-11-07 14:06:03,3812.89,0,52,55.14473684210527
2025-11-07 14:07:17,3886.89,0,53,49.38157894736842
2025-11-07 14:08:43,3972.89,0,54,48.60526315789473
2025-11-07 14:09:45,4034.89,0,55,43.75
2025-11-07 14:10:49,4098.89,0,56,47.421052631578945
2025-11-07 14:12:08,4177.89,0,57,42.328947368421055
2025-11-07 14:13:10,4239.89,0,58,37.31578947368421
2025-11-07 14:14:12,4301.89,0,59,43.80263157894737
2025-11-07 14:15:25,4374.89,0,60,47.223684210526315
2025-11-07 14:16:14,4423.89,0,61,44.55263157894736
2025-11-07 14:17:05,4474.89,0,62,42.69736842105264
2025-11-07 14:18:41,4570.89,0,63,31.05263157894737
2025-11-07 14:19:49,4638.89,0,64,31.30263157894737
2025-11-07 14:20:52,4701.89,0,65,37.39473684210527
2025-11-07 14:21:44,4753.89,0,66,47.96052631578947
2025-11-07 14:23:03,4832.89,0,67,46.776315789473685
2025-11-07 14:23:59,4888.89,0,68,42.5
2025-11-07 14:25:03,4952.89,0,69,55.50000000000001
2025-11-07 14:25:55,5004.89,0,70,41.64473684210526
2025-11-07 14:27:08,5077.89,0,71,37.631578947368425
2025-11-07 14:28:04,5133.89,0,72,31.486842105263158
2025-11-07 14:28:57,5186.89,0,73,43.65789473684211
2025-11-07 14:29:59,5248.89,0,74,34.38157894736842
2025-11-07 14:30:57,5306.89,0,75,35.56578947368421
2025-11-07 14:31:54,5363.89,0,76,34.64473684210526
2025-11-07 14:32:58,5427.89,0,77,35.368421052631575
2025-11-07 14:33:50,5479.89,0,78,38.921052631578945
2025-11-07 14:35:12,5561.89,0,79,49.09210526315789
2025-11-07 14:36:14,5623.89,0,80,53.921052631578945
2025-11-07 14:37:31,5700.89,0,81,53.34210526315789
2025-11-07 14:38:25,5754.89,0,82,39.55263157894737
2025-11-07 14:39:22,5811.89,0,83,34.63157894736842
2025-11-07 14:40:45,5894.89,0,84,28.407894736842103
2025-11-07 14:41:56,5965.89,0,85,32.828947368421055
2025-11-07 14:43:02,6031.89,0,86,37.381578947368425
2025-11-07 14:44:16,6105.89,0,87,35.55263157894737
2025-11-07 14:45:35,6184.89,0,88,42.30263157894737
2025-11-07 14:46:34,6243.89,0,89,37.46052631578947
